AvgSpotLen	BioSample	Experiment	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	cell_line	cell_type	disease_status	patient	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	gender
113	SAMN08144450	SRX3454188	2017-12-07	4	2	2018-04-20	SRR6357761	SRS2742887	GSM2879729	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
141	SAMN08144449	SRX3454189	2017-12-07	0	0	2018-04-20	SRR6357762	SRS2742886	GSM2879730	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
142	SAMN08144448	SRX3454190	2017-12-07	26	10	2018-04-20	SRR6357763	SRS2742888	GSM2879731	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
141	SAMN08144447	SRX3454191	2017-12-07	36	14	2018-04-20	SRR6357764	SRS2742890	GSM2879732	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144446	SRX3454192	2017-12-07	84	34	2018-04-20	SRR6357765	SRS2742891	GSM2879733	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144451	SRX3454193	2017-12-07	29	11	2018-04-20	SRR6357766	SRS2742892	GSM2879734	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144445	SRX3454194	2017-12-07	67	27	2018-04-20	SRR6357767	SRS2742894	GSM2879735	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144444	SRX3454195	2017-12-07	21	8	2018-04-20	SRR6357768	SRS2742895	GSM2879736	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144443	SRX3454196	2017-12-07	69	27	2018-04-20	SRR6357769	SRS2742893	GSM2879737	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144442	SRX3454197	2017-12-07	0	0	2018-04-20	SRR6357770	SRS2742896	GSM2879738	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08144441	SRX3454198	2017-12-07	3	1	2018-04-20	SRR6357771	SRS2742997	GSM2879739	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144440	SRX3454327	2017-12-07	1	0	2018-04-20	SRR6357772	SRS2743026	GSM2879740	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144439	SRX3454328	2017-12-07	1	0	2018-04-20	SRR6357773	SRS2743025	GSM2879741	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144438	SRX3454329	2017-12-07	14	5	2018-04-20	SRR6357774	SRS2743027	GSM2879742	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144910	SRX3454103	2017-12-07	85	33	2018-04-20	SRR6357868	SRS2742801	GSM2879836	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144909	SRX3454104	2017-12-07	44	17	2018-04-20	SRR6357869	SRS2742802	GSM2879837	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144908	SRX3454105	2017-12-07	5	2	2018-04-20	SRR6357870	SRS2742803	GSM2879838	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144907	SRX3454106	2017-12-07	1	0	2018-04-20	SRR6357871	SRS2742804	GSM2879839	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144906	SRX3454107	2017-12-07	38	15	2018-04-20	SRR6357872	SRS2742889	GSM2879840	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08144905	SRX3454108	2017-12-07	0	0	2018-04-20	SRR6357873	SRS2742805	GSM2879841	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144904	SRX3454109	2017-12-07	62	24	2018-04-20	SRR6357874	SRS2742807	GSM2879842	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144903	SRX3454110	2017-12-07	0	0	2018-04-20	SRR6357875	SRS2742808	GSM2879843	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144902	SRX3454111	2017-12-07	0	0	2018-04-20	SRR6357876	SRS2742809	GSM2879844	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144901	SRX3454112	2017-12-07	64	25	2018-04-20	SRR6357877	SRS2742810	GSM2879845	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144900	SRX3454113	2017-12-07	88	35	2018-04-20	SRR6357878	SRS2742811	GSM2879846	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
141	SAMN08144899	SRX3454114	2017-12-07	70	27	2018-04-20	SRR6357879	SRS2742812	GSM2879847	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144898	SRX3454115	2017-12-07	34	13	2018-04-20	SRR6357880	SRS2742813	GSM2879848	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144897	SRX3454116	2017-12-07	85	33	2018-04-20	SRR6357881	SRS2742814	GSM2879849	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08144896	SRX3454117	2017-12-07	82	33	2018-04-20	SRR6357882	SRS2742815	GSM2879850	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144895	SRX3454118	2017-12-07	0	0	2018-04-20	SRR6357883	SRS2742816	GSM2879851	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144894	SRX3454119	2017-12-07	73	29	2018-04-20	SRR6357884	SRS2742817	GSM2879852	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144893	SRX3454120	2017-12-07	83	32	2018-04-20	SRR6357885	SRS2742818	GSM2879853	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
140	SAMN08144892	SRX3454121	2017-12-07	9	3	2018-04-20	SRR6357886	SRS2742819	GSM2879854	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
145	SAMN08144891	SRX3454122	2017-12-07	19	7	2018-04-20	SRR6357887	SRS2742820	GSM2879855	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144890	SRX3454123	2017-12-07	11	4	2018-04-20	SRR6357888	SRS2742821	GSM2879856	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144889	SRX3454124	2017-12-07	28	12	2018-04-20	SRR6357889	SRS2742822	GSM2879857	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144888	SRX3454125	2017-12-07	22	8	2018-04-20	SRR6357890	SRS2742823	GSM2879858	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08144887	SRX3454126	2017-12-07	60	23	2018-04-20	SRR6357891	SRS2742824	GSM2879859	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144886	SRX3454127	2017-12-07	0	0	2018-04-20	SRR6357892	SRS2742825	GSM2879860	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08144885	SRX3454128	2017-12-07	70	27	2018-04-20	SRR6357893	SRS2742828	GSM2879861	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
145	SAMN08144884	SRX3454129	2017-12-07	35	14	2018-04-20	SRR6357894	SRS2742826	GSM2879862	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
141	SAMN08144883	SRX3454130	2017-12-07	7	3	2018-04-20	SRR6357895	SRS2742827	GSM2879863	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144882	SRX3454131	2017-12-07	82	32	2018-04-20	SRR6357896	SRS2742829	GSM2879864	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144881	SRX3454132	2017-12-07	43	17	2018-04-20	SRR6357897	SRS2742830	GSM2879865	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144880	SRX3454133	2017-12-07	38	15	2018-04-20	SRR6357898	SRS2742831	GSM2879866	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144879	SRX3454134	2017-12-07	52	20	2018-04-20	SRR6357899	SRS2742832	GSM2879867	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08144878	SRX3454263	2017-12-07	0	0	2018-04-20	SRR6357900	SRS2742960	GSM2879868	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144877	SRX3454264	2017-12-07	74	29	2018-04-20	SRR6357901	SRS2742962	GSM2879869	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144876	SRX3454265	2017-12-07	64	25	2018-04-20	SRR6357902	SRS2742963	GSM2879870	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08144875	SRX3454266	2017-12-07	8	3	2018-04-20	SRR6357903	SRS2742964	GSM2879871	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
141	SAMN08144874	SRX3454267	2017-12-07	34	13	2018-04-20	SRR6357904	SRS2742965	GSM2879872	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
145	SAMN08144873	SRX3454268	2017-12-07	10	4	2018-04-20	SRR6357905	SRS2742966	GSM2879873	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144872	SRX3454269	2017-12-07	68	26	2018-04-20	SRR6357906	SRS2742967	GSM2879874	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144437	SRX3454330	2017-12-07	1	0	2018-04-20	SRR6357775	SRS2743028	GSM2879743	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144436	SRX3454331	2017-12-07	83	32	2018-04-20	SRR6357776	SRS2743031	GSM2879744	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144435	SRX3454332	2017-12-07	41	16	2018-04-20	SRR6357777	SRS2743034	GSM2879745	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144434	SRX3454333	2017-12-07	1	0	2018-04-20	SRR6357778	SRS2743029	GSM2879746	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144433	SRX3454334	2017-12-07	89	35	2018-04-20	SRR6357779	SRS2743032	GSM2879747	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144432	SRX3454335	2017-12-07	1	0	2018-04-20	SRR6357780	SRS2743030	GSM2879748	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144431	SRX3454336	2017-12-07	5	2	2018-04-20	SRR6357781	SRS2743033	GSM2879749	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144430	SRX3454337	2017-12-07	2	0	2018-04-20	SRR6357782	SRS2743035	GSM2879750	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144429	SRX3454338	2017-12-07	1	0	2018-04-20	SRR6357783	SRS2743036	GSM2879751	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144428	SRX3454339	2017-12-07	73	28	2018-04-20	SRR6357784	SRS2743038	GSM2879752	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144427	SRX3454340	2017-12-07	1	0	2018-04-20	SRR6357785	SRS2743128	GSM2879753	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08144426	SRX3454341	2017-12-07	78	31	2018-04-20	SRR6357786	SRS2743039	GSM2879754	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144425	SRX3454342	2017-12-07	21	8	2018-04-20	SRR6357787	SRS2743037	GSM2879755	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
145	SAMN08144424	SRX3454343	2017-12-07	63	24	2018-04-20	SRR6357788	SRS2743040	GSM2879756	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144423	SRX3454344	2017-12-07	89	34	2018-04-20	SRR6357789	SRS2743041	GSM2879757	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144422	SRX3454345	2017-12-07	10	4	2018-04-20	SRR6357790	SRS2743043	GSM2879758	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144421	SRX3454346	2017-12-07	86	33	2018-04-20	SRR6357791	SRS2743042	GSM2879759	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144420	SRX3454347	2017-12-07	17	6	2018-04-20	SRR6357792	SRS2743044	GSM2879760	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144419	SRX3454348	2017-12-07	18	7	2018-04-20	SRR6357793	SRS2743045	GSM2879761	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144560	SRX3454349	2017-12-07	16	6	2018-04-20	SRR6357794	SRS2743049	GSM2879762	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
142	SAMN08144559	SRX3454350	2017-12-07	36	14	2018-04-20	SRR6357795	SRS2743046	GSM2879763	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144566	SRX3454351	2017-12-07	2	0	2018-04-20	SRR6357796	SRS2743047	GSM2879764	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144565	SRX3454352	2017-12-07	89	35	2018-04-20	SRR6357797	SRS2743048	GSM2879765	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144564	SRX3454353	2017-12-07	3	1	2018-04-20	SRR6357798	SRS2743050	GSM2879766	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
140	SAMN08144563	SRX3454354	2017-12-07	79	30	2018-04-20	SRR6357799	SRS2743051	GSM2879767	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144562	SRX3454355	2017-12-07	6	2	2018-04-20	SRR6357800	SRS2743052	GSM2879768	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144561	SRX3454356	2017-12-07	11	4	2018-04-20	SRR6357801	SRS2743053	GSM2879769	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
143	SAMN08144558	SRX3454357	2017-12-07	32	12	2018-04-20	SRR6357802	SRS2743055	GSM2879770	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144557	SRX3454358	2017-12-07	83	32	2018-04-20	SRR6357803	SRS2743054	GSM2879771	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144556	SRX3454359	2017-12-07	74	29	2018-04-20	SRR6357804	SRS2743056	GSM2879772	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
139	SAMN08144555	SRX3454360	2017-12-07	81	31	2018-04-20	SRR6357805	SRS2743057	GSM2879773	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
142	SAMN08144554	SRX3454361	2017-12-07	8	3	2018-04-20	SRR6357806	SRS2743058	GSM2879774	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
144	SAMN08144553	SRX3454362	2017-12-07	42	16	2018-04-20	SRR6357807	SRS2743061	GSM2879775	Jurkat	single Jurkat T cell			Jurkat T cells	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
